Date,Price,Open,High,Low,Vol.,Change_Short,Change_Long
27/02/2019,69.22,69.29,70.34,68.75,5.36M,0.44%,0.060030628
28/02/2019,67.85,69.15,69.19,67.66,8.15M,-1.98%,0.032881717
01/03/2019,68.93,68.09,69.11,68.09,7.37M,1.59%,0.018318806
04/03/2019,69.9,69.6,70.06,68.73,6.63M,1.41%,0.017763541
05/03/2019,69.01,70,70.06,68.52,7.64M,-1.27%,-0.013156013
06/03/2019,68.29,68.61,68.64,67.94,7.30M,-1.04%,-0.014005198
07/03/2019,67.95,68.36,68.4,67.55,6.96M,-0.50%,-0.016784836
08/03/2019,65.43,66.7,66.7,64.91,8.07M,-3.71%,-0.030379372
11/03/2019,65.87,66.2,66.34,65.34,8.70M,0.67%,-0.005885904
12/03/2019,65.63,66.17,66.42,65.15,11.79M,-0.36%,-0.016631705
13/03/2019,67.35,66.09,67.36,66.03,8.32M,2.62%,-0.00148258
14/03/2019,67.02,67.28,67.86,66.97,7.32M,-0.49%,-0.011212747
15/03/2019,67.59,66.56,67.93,66.53,16.73M,0.85%,-0.021852388
18/03/2019,67.61,67.88,68.3,67.3,7.71M,0.03%,-0.03662012
19/03/2019,67.35,68.14,68.5,67.1,6.46M,-0.38%,-0.030795798
20/03/2019,67.54,67.39,68.16,66.67,7.12M,0.28%,-0.044019816
21/03/2019,68.14,67.73,68.28,67.26,5.58M,0.89%,-0.029897494
22/03/2019,66.07,67.46,67.75,65.39,5.18M,-3.04%,-0.055738174
25/03/2019,67.07,66.04,67.49,65.52,8.07M,1.51%,-0.031480144
26/03/2019,68.56,67.97,69.6,67.91,7.25M,2.22%,-0.005223447
27/03/2019,67.91,68.3,69.08,67.58,5.02M,-0.95%,-0.018925166
28/03/2019,67.38,67.4,67.61,66.76,5.12M,-0.78%,-0.006927045
29/03/2019,66.74,68.28,68.54,66.58,6.81M,-0.95%,-0.031771362
01/04/2019,67.69,67.49,68.12,67.31,5.31M,1.42%,-0.031616595
02/04/2019,66.35,67.59,67.83,66.09,5.83M,-1.98%,-0.038545138
03/04/2019,65.51,66.81,66.96,65.17,5.49M,-1.27%,-0.040708742
04/04/2019,65.16,65.57,65.77,64.97,6.40M,-0.53%,-0.041059603
05/04/2019,66.12,65.51,66.19,65.26,8.34M,1.47%,0.010545621
08/04/2019,66.55,66.51,67.52,66.19,5.71M,0.65%,0.010323364
09/04/2019,65.7,66.21,66.28,65.45,4.71M,-1.28%,0.001066585
10/04/2019,66.97,66.08,67.18,66.03,6.63M,1.93%,-0.005642168
11/04/2019,66.37,66.64,67.6,65.72,9.49M,-0.90%,-0.009698597
12/04/2019,67.37,67.56,68.22,67.25,9.91M,1.51%,-0.003254919
15/04/2019,66.34,67.06,67.23,66.2,7.28M,-1.53%,-0.018784204
16/04/2019,65.84,66.76,66.91,65.84,7.79M,-0.75%,-0.022420193
17/04/2019,65.78,66.49,67,65.78,7.91M,-0.09%,-0.026058632
18/04/2019,65.9,65.94,66.39,65.52,6.03M,0.18%,-0.032873496
22/04/2019,66.96,66.7,67.3,66.33,9.06M,1.61%,0.013470562
23/04/2019,66.45,66.99,67.42,66.43,8.13M,-0.76%,-0.009244073
24/04/2019,64.7,67,67,64.69,7.62M,-2.63%,-0.05630105
25/04/2019,63.97,64.63,64.65,63.93,7.31M,-1.13%,-0.058017965
26/04/2019,62.78,63.58,63.65,62.08,9.22M,-1.86%,-0.068269516
29/04/2019,62.65,62.77,63.12,62.36,6.77M,-0.21%,-0.061282589
30/04/2019,63.12,63.55,63.97,62.55,9.36M,0.75%,-0.067513665
01/05/2019,62.67,63.73,64.53,62.67,12.03M,-0.71%,-0.055463451
02/05/2019,61.29,62.2,63.31,61.28,12.61M,-2.20%,-0.064417646
03/05/2019,62.01,61.9,62.88,61.52,6.88M,1.17%,-0.048342541
06/05/2019,61.88,61.25,62.34,60.98,7.40M,-0.21%,-0.064125832
07/05/2019,61,61.16,61.34,60.3,6.45M,-1.42%,-0.083395943
08/05/2019,61.43,61.04,62.14,60.96,4.81M,0.70%,-0.06499239
09/05/2019,61.54,60.83,61.83,60.65,7.80M,0.18%,-0.081081081
10/05/2019,61.92,61.27,62.28,60.47,6.41M,0.62%,-0.067048365
13/05/2019,61.19,61.49,61.91,60.82,6.28M,-1.18%,-0.091732225
14/05/2019,62.32,61.49,62.89,61.44,5.26M,1.85%,-0.060596925
15/05/2019,62.04,62,62.32,61.3,6.32M,-0.45%,-0.057715674
16/05/2019,62.57,62.6,63.13,62.5,5.31M,0.85%,-0.048799027
17/05/2019,62.1,61.97,62.57,61.82,4.91M,-0.75%,-0.057663126
20/05/2019,62.45,62.03,62.56,61.88,4.79M,0.56%,-0.067353644
21/05/2019,63.62,62.7,63.96,62.69,5.86M,1.87%,-0.042588412
22/05/2019,63.05,63.07,63.71,62.73,5.16M,-0.90%,-0.025502318
23/05/2019,59.5,61.84,61.97,59.22,8.90M,-5.63%,-0.069876505
24/05/2019,59.88,60.02,60.41,58.93,6.07M,0.64%,-0.046193055
28/05/2019,60.05,60.03,60.64,59.78,5.69M,0.28%,-0.041500399
29/05/2019,60.14,59.29,60.35,58.94,6.83M,0.15%,-0.04721166
30/05/2019,58.95,60.07,60.3,58.6,5.82M,-1.98%,-0.059358545
31/05/2019,58.96,58.05,59.4,57.82,6.94M,0.02%,-0.03801599
03/06/2019,59.42,59.07,60.2,59.02,6.54M,0.78%,-0.041767457
04/06/2019,59.1,59.87,60,58.95,7.26M,-0.54%,-0.044925663
05/06/2019,57.08,59.21,59.3,56.98,11.84M,-3.42%,-0.064262295
06/06/2019,58.2,57.38,58.53,57.29,7.37M,1.96%,-0.052580173
07/06/2019,58.96,58.31,59.31,58.15,5.89M,1.31%,-0.041923952
10/06/2019,59.26,59.33,59.69,58.79,5.27M,0.51%,-0.042958656
11/06/2019,58.73,59.69,59.87,58.66,5.28M,-0.89%,-0.040202647
12/06/2019,58.55,58.17,58.61,57.88,5.68M,-0.31%,-0.060494223
13/06/2019,59.06,59.35,59.62,58.85,5.17M,0.87%,-0.048033527
14/06/2019,58.82,59.06,59.39,58.69,3.59M,-0.41%,-0.059932875
17/06/2019,59.01,58.35,59.11,58.28,4.57M,0.32%,-0.049758454
18/06/2019,59.83,59.43,60.22,59.21,4.98M,1.39%,-0.041953563
19/06/2019,59.65,59.75,60.29,59.39,4.47M,-0.30%,-0.06240176
20/06/2019,60.7,60.73,61.2,60.4,9.44M,1.76%,-0.037272006
21/06/2019,60.33,60.7,60.99,60.27,9.15M,-0.61%,0.01394958
24/06/2019,60.52,60.32,60.78,60.27,3.70M,0.31%,0.010688043
25/06/2019,59.77,60.3,60.88,59.76,5.02M,-1.24%,-0.004662781
26/06/2019,62.75,60.83,63.3,60.82,9.51M,4.99%,0.043398736
27/06/2019,61.27,62.58,62.86,60.88,6.00M,-2.36%,0.039355386
28/06/2019,61,61.27,61.69,60.68,6.11M,-0.44%,0.034599729
01/07/2019,62.25,62,62.81,61.71,6.28M,2.05%,0.047627062
02/07/2019,60.1,62.23,62.33,59.91,8.13M,-3.45%,0.016920474
03/07/2019,60.5,60.52,60.76,59.99,4.88M,0.67%,0.059915907
05/07/2019,59.9,60.19,60.58,59.59,4.58M,-0.99%,0.029209622
08/07/2019,59.89,59.8,60.55,59.75,7.18M,-0.02%,0.015773406
09/07/2019,59.89,59.98,60.18,59,6.06M,0.00%,0.010631117
10/07/2019,61.21,60.48,61.27,60.25,5.98M,2.20%,0.042227141
11/07/2019,61.46,61.05,61.47,60.76,4.19M,0.41%,0.04970111
12/07/2019,61.76,61.45,61.96,61.28,4.81M,0.49%,0.045716221
15/07/2019,60.65,61.85,61.91,60.58,5.05M,-1.80%,0.031111867
16/07/2019,59.75,60.65,60.83,59.56,6.01M,-1.48%,0.012540247
17/07/2019,59.78,60.11,60.54,59.77,7.06M,0.05%,-0.000835701
18/07/2019,60.32,60.06,60.44,59.79,5.71M,0.90%,0.011232188
19/07/2019,60.33,59.93,60.58,59.36,5.14M,0.02%,-0.006095552
22/07/2019,60.44,60.46,60.95,59.97,3.32M,0.18%,0.001823305
23/07/2019,60.28,60.34,60.46,59.84,4.43M,-0.26%,-0.003965631
24/07/2019,60.08,60.13,60.72,59.89,4.40M,-0.33%,0.005186548
25/07/2019,59.04,60.59,60.6,58.9,5.02M,-1.73%,-0.059123506
26/07/2019,58.75,58.9,59.36,58.44,6.70M,-0.49%,-0.041129427
29/07/2019,58.19,58.69,58.81,57.48,6.60M,-0.95%,-0.046065574
30/07/2019,59.51,57.1,59.86,57.02,5.93M,2.27%,-0.044016064
31/07/2019,59.08,59.48,59.74,58.38,8.27M,-0.72%,-0.016971714
01/08/2019,58.8,58.08,60.27,57.89,7.92M,-0.47%,-0.028099174
02/08/2019,56.47,58.94,59.31,56.32,7.70M,-3.96%,-0.057262104
05/08/2019,54.68,55.55,55.71,54.23,7.47M,-3.17%,-0.08699282
06/08/2019,54.23,55.02,55.03,53.92,6.17M,-0.82%,-0.094506595
07/08/2019,53.32,53.28,53.72,52.3,9.29M,-1.68%,-0.128900506
08/08/2019,55.07,53.78,55.09,53.3,7.44M,3.28%,-0.103970062
09/08/2019,54.01,54.96,55.47,53.98,5.39M,-1.92%,-0.125485751
12/08/2019,53.12,53.79,53.93,52.85,4.73M,-1.65%,-0.124154988
13/08/2019,53.87,52.84,54.83,52.44,6.54M,1.41%,-0.098410042
14/08/2019,51.78,52.46,52.86,51.51,7.85M,-3.88%,-0.133824021
15/08/2019,50.91,51.4,52.01,50.59,6.07M,-1.68%,-0.156001326
16/08/2019,51.47,51.05,51.8,50.8,5.27M,1.10%,-0.146858942
19/08/2019,53.94,52.57,54.3,52.46,9.32M,4.80%,-0.107544672
20/08/2019,52.71,53.51,53.6,52.65,5.30M,-2.28%,-0.125580624
21/08/2019,52.63,53.33,53.67,52.39,6.04M,-0.15%,-0.124001332
22/08/2019,52.26,52.91,53.35,52.23,4.32M,-0.70%,-0.114837398
23/08/2019,50.42,51.65,52.19,50.13,7.13M,-3.52%,-0.141787234
26/08/2019,51.37,51.05,51.71,50.69,4.99M,1.88%,-0.117202268
27/08/2019,50.98,51.73,51.85,50.52,5.35M,-0.76%,-0.143337254
28/08/2019,51.95,51.41,52.23,51.25,4.88M,1.90%,-0.120683819
29/08/2019,52.29,52.31,52.95,52.21,6.40M,0.65%,-0.110714286
30/08/2019,52.18,52.36,52.94,51.62,5.13M,-0.21%,-0.075969541
03/09/2019,52.04,51.05,52.12,50.74,5.14M,-0.27%,-0.048280907
04/09/2019,53.3,52.79,53.48,52.6,5.80M,2.42%,-0.017149179
05/09/2019,53.44,53.59,54.24,53.29,6.01M,0.26%,0.002250563
06/09/2019,53.63,53.08,53.79,52.68,4.64M,0.36%,-0.026148538
09/09/2019,54.97,54.2,55.05,53.87,6.18M,2.50%,0.017774486
10/09/2019,56.32,55.54,57.49,55.39,8.57M,2.46%,0.060240964
11/09/2019,57.2,56.73,57.48,56.29,7.94M,1.56%,0.061815482
12/09/2019,56.35,55.99,56.97,55.58,5.71M,-1.49%,0.088258015
13/09/2019,57.34,56.98,57.7,56.87,7.89M,1.76%,0.126301316
16/09/2019,62.53,61.45,63.15,60.51,17.90M,9.05%,0.214882456
17/09/2019,61.22,62.47,63.22,60.2,13.57M,-2.09%,0.134964776
18/09/2019,60.01,60,60.37,59.27,7.48M,-1.98%,0.138493644
19/09/2019,59.97,60.48,60.69,59.75,6.28M,-0.07%,0.139464184
20/09/2019,60.82,60.25,61.22,60.13,18.20M,1.42%,0.163796403
23/09/2019,60.18,60,60.67,59.86,6.78M,-1.05%,0.193573979
24/09/2019,59.3,59.99,60.06,58.34,9.47M,-1.46%,0.154370255
25/09/2019,59.48,58.46,59.5,58.3,5.85M,0.30%,0.166732052
26/09/2019,57.68,59.06,59.13,57.29,6.81M,-3.03%,0.110298364
27/09/2019,57.9,57.06,58.34,56.96,4.33M,0.38%,0.107286288
30/09/2019,56.98,57.57,57.91,56.69,6.05M,-1.59%,0.091989268
01/10/2019,55.15,57.5,57.7,55.02,6.34M,-3.21%,0.059761722
02/10/2019,53.07,54.79,55.04,53,6.23M,-3.77%,-0.004315197
03/10/2019,53.66,52.79,53.81,52.3,4.29M,1.11%,0.004116766
04/10/2019,53.5,53.53,53.99,52.7,5.17M,-0.30%,-0.002424016
07/10/2019,54.6,54.15,55.63,53.8,8.29M,2.06%,-0.006730944
08/10/2019,53.9,53.9,55.38,53.73,7.10M,-1.28%,-0.04296875
09/10/2019,54.94,54.59,55.35,54.29,5.69M,1.93%,-0.03951049
10/10/2019,55.88,55,56.01,55,5.52M,1.71%,-0.008340728
11/10/2019,56.43,56.48,56.99,56.2,6.84M,0.98%,-0.015870248
14/10/2019,56.13,55.83,56.45,55.64,4.41M,-0.53%,-0.102350872
15/10/2019,55.95,55.79,56.49,55.41,6.25M,-0.32%,-0.086082979
16/10/2019,54.61,55.43,55.74,54.56,5.22M,-2.39%,-0.089985002
17/10/2019,54.53,54.76,54.86,53.98,4.37M,-0.15%,-0.090712023
18/10/2019,53.95,54.66,54.88,53.95,5.16M,-1.06%,-0.112956264
21/10/2019,55.96,54.25,56.11,54.08,6.78M,3.73%,-0.070122964
22/10/2019,56.54,55.94,57.65,55.93,6.21M,1.04%,-0.046543002
23/10/2019,56.25,56.62,56.82,55.57,5.29M,-0.51%,-0.054303968
24/10/2019,56.16,56.57,56.9,55.73,4.56M,-0.16%,-0.026352288
25/10/2019,56.35,56.09,56.7,55.59,3.05M,0.34%,-0.026770294
28/10/2019,55.68,56.48,56.95,54.86,7.57M,-1.19%,-0.022815023
29/10/2019,57.09,55.8,57.97,54.39,8.70M,2.53%,0.035176791
30/10/2019,55.04,57.44,57.46,54.95,7.91M,-3.59%,0.037120784
31/10/2019,55.2,54.87,55.2,54.13,6.35M,0.29%,0.028699217
01/11/2019,57.15,55.65,57.49,55.47,6.48M,3.53%,0.068224299
04/11/2019,58,57.76,58.57,57.21,5.67M,1.49%,0.062271062
05/11/2019,58.51,58.62,59.33,58.36,7.55M,0.88%,0.085528757
06/11/2019,57.63,58.25,59.08,57.34,5.46M,-1.50%,0.048962505
07/11/2019,59.54,58.3,59.63,58.3,9.49M,3.31%,0.065497495
08/11/2019,59.16,58.89,59.3,57.92,4.77M,-0.64%,0.048378522
11/11/2019,58.91,58.66,59.24,58.3,3.72M,-0.42%,0.049527882
12/11/2019,58.23,58.98,59.45,57.94,4.94M,-1.15%,0.04075067
13/11/2019,57.56,57.84,58.02,57.22,4.66M,-1.15%,0.05401941
14/11/2019,57.25,57.76,58.05,56.96,3.97M,-0.54%,0.0498808
15/11/2019,58.25,57.56,58.28,57.55,4.26M,1.75%,0.079703429
18/11/2019,56.7,57.7,57.78,56.39,5.79M,-2.66%,0.013223731
19/11/2019,57.17,56.83,57.53,56.3,6.59M,0.83%,0.011142554
20/11/2019,59.36,57.1,59.55,56.92,10.10M,3.83%,0.055288889
21/11/2019,60.21,59.55,60.55,59.4,10.53M,1.43%,0.072115385
22/11/2019,59.9,60.49,61.39,59.63,6.58M,-0.51%,0.062999113
25/11/2019,61.05,60,61.16,59.21,7.72M,1.92%,0.096443966
26/11/2019,60.11,60.8,61.36,60.07,8.15M,-1.54%,0.052898932
27/11/2019,60.34,60.35,60.48,59.27,6.00M,0.38%,0.096293605
29/11/2019,59.94,59.61,60.3,59.43,2.71M,-0.66%,0.085869565
02/12/2019,60.37,60.24,61.3,60.02,7.17M,0.72%,0.056342957
03/12/2019,58.89,59.74,59.91,58.61,6.14M,-2.45%,0.015344828
04/12/2019,60.63,59.36,61.05,59.18,8.04M,2.95%,0.036233123
05/12/2019,59.84,61,61.27,59.44,5.05M,-1.30%,0.038348083
06/12/2019,61.97,60.31,62.13,60.13,8.31M,3.56%,0.040812899
09/12/2019,61.83,61.58,62.22,61.38,5.39M,-0.23%,0.045131846
10/12/2019,61.76,61.84,62.01,61.33,4.63M,-0.11%,0.048378883
11/12/2019,61.68,61.37,61.84,61.03,3.96M,-0.13%,0.05924781
12/12/2019,62.59,61.49,62.95,61.37,5.16M,1.48%,0.087387074
13/12/2019,62.7,63.45,64.07,62.49,6.97M,0.18%,0.095196507
16/12/2019,62.82,63.05,63.57,62.52,5.59M,0.19%,0.078454936
17/12/2019,63.52,62.9,63.78,62.9,6.21M,1.11%,0.120282187
18/12/2019,63.2,63.47,63.95,63.15,5.60M,-0.50%,0.105474899
19/12/2019,63.19,62.98,63.37,62.91,5.20M,-0.02%,0.064521563
20/12/2019,63.72,63.93,64.02,63.23,11.01M,0.84%,0.058295964
23/12/2019,64.6,63.67,64.83,63.46,7.02M,1.38%,0.078464107
24/12/2019,64.67,64.76,65.51,64.61,3.19M,0.11%,0.059295659
26/12/2019,65,65.09,65.74,64.85,4.84M,0.51%,0.081350857
27/12/2019,64.98,65.2,65.63,64.61,5.41M,-0.03%,0.07689758
30/12/2019,64.61,65.07,65.25,64.53,3.67M,-0.57%,0.077911245
31/12/2019,65.03,64.15,65.17,63.9,3.64M,0.65%,0.077190658
02/01/2020,65.46,65.28,65.68,64.85,4.12M,0.66%,0.111563933
03/01/2020,65.7,67.04,67.13,65.07,6.33M,0.37%,0.083621969
06/01/2020,66.48,66.28,66.94,65.88,8.83M,1.19%,0.110962567
07/01/2020,66.48,66.44,66.49,65.74,5.98M,0.00%,0.07277715
08/01/2020,64.94,66.45,66.63,64.52,6.47M,-2.32%,0.050299208
09/01/2020,66.07,64.57,66.15,64.29,6.01M,1.74%,0.069786269
10/01/2020,65.42,65.86,66.2,65.33,7.23M,-0.98%,0.060635538
13/01/2020,65.13,65.36,65.51,64.88,3.68M,-0.44%,0.040581563
14/01/2020,65.14,65.22,65.33,64.66,6.12M,0.02%,0.03891547
15/01/2020,65,65,65.33,64.44,3.93M,-0.21%,0.034702324
16/01/2020,65.07,65.39,65.61,64.75,4.32M,0.11%,0.024401763
17/01/2020,65.07,65.28,65.43,64.84,4.77M,0.00%,0.029588608
21/01/2020,64.03,64.57,64.85,63.94,6.97M,-1.60%,0.013293243
22/01/2020,63.01,63.8,63.8,62.83,6.76M,-1.59%,-0.011142498
23/01/2020,63.14,62.01,63.35,61.62,6.20M,0.21%,-0.022600619
24/01/2020,62.62,62.7,62.7,62.05,5.69M,-0.82%,-0.031699397
27/01/2020,61.04,61.37,61.83,60.84,7.32M,-2.52%,-0.060923077
28/01/2020,61.18,61.61,61.68,60.9,4.82M,0.23%,-0.058479532
29/01/2020,60.49,61.59,61.68,60.27,4.10M,-1.13%,-0.063767219
30/01/2020,60.89,59.75,60.99,59.59,6.93M,0.66%,-0.063662925
31/01/2020,59.43,60,60.41,59.12,7.67M,-2.40%,-0.092117324
03/02/2020,59.18,59.41,60.34,58.86,7.02M,-0.42%,-0.099238965
04/02/2020,56.49,58.93,59.82,56.43,13.40M,-4.55%,-0.150270758
05/02/2020,58.78,57.28,58.95,56.82,12.89M,4.05%,-0.115824308
06/02/2020,58.41,59.07,59.07,57.93,5.90M,-0.63%,-0.100554358
07/02/2020,57.99,57.81,58.37,57.56,5.08M,-0.72%,-0.122294536
10/02/2020,57.87,57.46,58.14,57.21,6.76M,-0.21%,-0.115408132
11/02/2020,58.71,58.85,59.01,58.21,6.14M,1.45%,-0.098572087
12/02/2020,59.76,59.9,61.15,59.54,5.91M,1.79%,-0.082591342
13/02/2020,58.82,59.09,59.45,58.6,6.00M,-1.57%,-0.095076923
14/02/2020,58.62,58.87,59.09,58.18,4.20M,-0.34%,-0.09912402
18/02/2020,58.3,58.41,58.57,57.71,3.94M,-0.55%,-0.104041801
19/02/2020,59.26,58.75,59.36,58.68,5.27M,1.65%,-0.07449633
20/02/2020,58.88,59.25,59.55,58.58,5.76M,-0.64%,-0.065545152
21/02/2020,58.44,58.32,58.6,57.77,5.22M,-0.75%,-0.074437757
24/02/2020,56.38,56.15,56.94,55.99,10.35M,-3.52%,-0.099648675
25/02/2020,53.83,56.52,56.69,53.54,10.45M,-4.52%,-0.118119266
26/02/2020,51.17,54.02,54.25,51.11,11.65M,-4.94%,-0.163615561
27/02/2020,47.13,49.6,49.61,47.13,14.68M,-7.90%,-0.220862953
28/02/2020,48.42,45.42,48.44,45.12,16.56M,2.74%,-0.204795533
02/03/2020,49.23,49.32,49.38,46.88,10.67M,1.67%,-0.17163049
03/03/2020,48.12,49.53,51.49,47.45,11.79M,-2.25%,-0.186887462
04/03/2020,49.43,48.75,49.55,47.74,8.92M,2.72%,-0.124977872
05/03/2020,47.7,47.98,48.64,46.78,9.60M,-3.50%,-0.18849949
06/03/2020,45.33,45.98,46.49,44.68,14.50M,-4.97%,-0.223934258
09/03/2020,34.07,33.95,36.2,32,29.83M,-24.84%,-0.412484911
10/03/2020,34.88,36.64,37.42,33,20.33M,2.38%,-0.397269743
11/03/2020,32.56,33.59,33.95,31.51,18.46M,-6.65%,-0.445409641
12/03/2020,28.2,30.34,31.41,27.82,16.58M,-13.39%,-0.52811245
13/03/2020,31.38,30.6,31.74,27.59,17.51M,11.28%,-0.46650799
16/03/2020,26.08,27.49,31.15,25.91,13.77M,-16.89%,-0.555100648
17/03/2020,26.25,26.36,26.85,24.39,18.69M,0.65%,-0.54974271
18/03/2020,22.67,24.25,25.6,20.84,17.04M,-13.64%,-0.617448532
19/03/2020,25.59,23.13,25.99,21,15.66M,12.88%,-0.565387228
20/03/2020,26.84,27.06,28.39,25.89,23.79M,4.88%,-0.54072553
23/03/2020,24.55,26.75,26.97,23.35,16.24M,-8.53%,-0.564561901
24/03/2020,30.74,26.45,30.87,26.45,16.72M,25.21%,-0.428942969
25/03/2020,30.94,31.23,32.56,29.49,14.30M,0.65%,-0.395348837
26/03/2020,32.09,31.12,32.46,30.4,13.58M,3.72%,-0.319117335
27/03/2020,29.25,30.12,30.27,28.8,10.65M,-8.85%,-0.395910781
30/03/2020,29.29,28.51,30.14,27.52,11.09M,0.14%,-0.405037579
31/03/2020,30.8,30.03,31.92,29.71,13.49M,5.16%,-0.3599335
01/04/2020,29.62,29.32,30.53,28.82,11.10M,-3.83%,-0.400768764
02/04/2020,33.86,31.25,35.42,30.71,14.69M,14.31%,-0.290146751
03/04/2020,32.91,34.61,34.98,31.61,11.50M,-2.81%,-0.273990735
06/04/2020,32.8,33.48,33.8,31.79,13.53M,-0.33%,-0.037276196
07/04/2020,33.27,34.88,35.94,33.02,11.70M,1.43%,-0.046158257
08/04/2020,35.68,34.05,35.89,33.87,8.17M,7.24%,0.095823096
09/04/2020,34.73,37.93,37.98,33.29,14.20M,-2.66%,0.231560284
13/04/2020,34.3,35.94,35.98,33.77,10.22M,-1.24%,0.0930529
14/04/2020,34.08,34.37,34.47,33.67,11.08M,-0.64%,0.306748466
15/04/2020,32.2,32.17,33,30.73,11.35M,-5.52%,0.226666667
16/04/2020,31.07,31.84,32.23,30.52,13.22M,-3.51%,0.370533745
17/04/2020,35.26,31.98,35.37,31.85,13.16M,13.49%,0.377881985
20/04/2020,34.57,32.47,35.67,32.4,13.23M,-1.96%,0.288002981
21/04/2020,33.19,32.95,34.13,32.61,13.64M,-3.99%,0.351934827
22/04/2020,34.98,35.2,35.53,34.54,12.05M,5.39%,0.137931034
23/04/2020,36.18,36.61,37.2,35.37,9.85M,3.43%,0.169360052
24/04/2020,36.09,36.97,37.3,35.78,8.69M,-0.25%,0.124649423
27/04/2020,37.15,35.87,37.41,34.68,8.30M,2.94%,0.27008547
28/04/2020,38.48,37.89,38.99,37.56,9.45M,3.58%,0.313758962
29/04/2020,42.21,40.07,42.55,39.64,12.96M,9.69%,0.370454545
30/04/2020,42.1,42.58,43.58,40.84,11.76M,-0.26%,0.421336935
01/05/2020,39.14,40.54,41.3,38.71,9.26M,-7.03%,0.155936208
04/05/2020,40.36,38.62,40.4,38.15,12.52M,3.12%,0.226374962
05/05/2020,40.92,43.1,43.57,40.66,10.10M,1.39%,0.247560976
06/05/2020,40.49,41.09,41.83,39.82,8.21M,-1.05%,0.217012323
07/05/2020,42.42,42,43.35,41.91,9.52M,4.77%,0.188901345
08/05/2020,43.08,43.12,43.35,42.06,6.98M,1.56%,0.240426145
11/05/2020,42.27,42.23,43.28,42.08,7.08M,-1.88%,0.232361516
12/05/2020,41.58,42.62,43.15,41.53,7.38M,-1.63%,0.220070423
13/05/2020,39.89,41.02,41.18,39.54,7.67M,-4.06%,0.238819876
14/05/2020,39.93,38.93,40.46,37.78,6.72M,0.10%,0.285162536
15/05/2020,40.87,39.87,41.55,39.72,7.24M,2.35%,0.1591038
18/05/2020,43.6,43.45,44.61,43.16,9.05M,6.68%,0.261209141
19/05/2020,42.67,43.7,43.88,42.61,6.13M,-2.13%,0.285628201
20/05/2020,44.15,43.59,44.8,43.3,7.20M,3.47%,0.2621498
21/05/2020,43.72,44.39,44.87,43.62,6.65M,-0.97%,0.208402432
22/05/2020,43.28,42.91,43.36,42.3,4.67M,-1.01%,0.199224162
26/05/2020,43.67,44.81,45.12,43.49,7.70M,0.90%,0.175504711
27/05/2020,44.67,44.34,44.68,42.96,5.77M,2.29%,0.160862786
28/05/2020,43.01,44.72,44.72,42.77,5.87M,-3.72%,0.018952855
29/05/2020,42.18,42.61,42.77,41.67,10.18M,-1.93%,0.001900238
01/06/2020,43.39,42.26,43.7,41.64,6.34M,2.87%,0.108584568
02/06/2020,44.2,44.02,44.69,43.7,5.86M,1.87%,0.095143707
03/06/2020,45.12,45.11,45.23,44.02,8.02M,2.08%,0.102639296
04/06/2020,44.71,44.68,45.13,44.17,5.58M,-0.91%,0.104223265
05/06/2020,48.59,47.39,48.78,47.03,11.58M,8.68%,0.145450259
08/06/2020,50.31,50.21,50.79,48.81,10.24M,3.54%,0.167827298
09/06/2020,48.63,48.25,49.19,47.88,8.20M,-3.34%,0.15046132
10/06/2020,45.91,48.04,48.29,45.87,7.88M,-5.59%,0.104136604
11/06/2020,42.12,42.08,44.25,41.8,8.44M,-8.26%,0.055903735
12/06/2020,43.73,45.31,45.41,42.11,8.93M,3.82%,0.095166541
15/06/2020,43.35,41.07,43.91,40.85,7.99M,-0.87%,0.060680206
16/06/2020,45.11,45.3,45.68,43.6,6.93M,4.06%,0.034633028
17/06/2020,44.02,44.99,45.1,43.91,5.97M,-2.42%,0.031638153
18/06/2020,44.45,43.53,44.84,43.18,7.29M,0.98%,0.006795017
19/06/2020,43.7,45.9,45.9,43.38,13.70M,-1.69%,-0.000457457
22/06/2020,43.56,43.24,43.98,42.66,5.01M,-0.32%,0.006469501
23/06/2020,43.81,44.12,44.53,43.59,4.96M,0.57%,0.003205862
24/06/2020,40.99,43,43.17,40.93,7.14M,-6.44%,-0.082381912
25/06/2020,42.06,40.66,42.12,40.51,5.98M,2.61%,-0.022087887
26/06/2020,40.35,41.57,41.62,40.16,8.40M,-4.07%,-0.043385491
29/06/2020,41.3,40.4,41.35,39.92,5.76M,2.35%,-0.048167781
30/06/2020,42.02,40.87,42.34,40.28,6.31M,1.74%,-0.049321267
01/07/2020,40.74,42.35,42.83,40.68,5.60M,-3.05%,-0.097074468
02/07/2020,41.78,41.82,42.51,41.58,4.77M,2.55%,-0.065533438
06/07/2020,41.63,42.63,42.87,41.36,5.83M,-0.36%,-0.14323935
07/07/2020,40.64,41.15,41.63,40.57,6.00M,-2.38%,-0.192208308
08/07/2020,41.04,40.58,41.57,40.3,4.90M,0.98%,-0.156076496
09/07/2020,38.35,40.66,40.89,38.29,9.19M,-6.55%,-0.164670007
10/07/2020,39.69,38.36,39.82,38.22,9.22M,3.49%,-0.057692308
13/07/2020,39.66,40.13,40.51,39,5.89M,-0.08%,-0.093071118
14/07/2020,41.31,39.44,41.34,39.27,4.95M,4.16%,-0.047058824
15/07/2020,41.62,42.19,42.42,41.05,5.78M,0.75%,-0.077366438
