Date,Price,Open,High,Low,Vol,Change_Short,Change_Long
16/11/2023,141.77,143.02,143.51,140.74,14.03M,-2.60%,-0.161620343
17/11/2023,144.46,142.95,145.18,142.4,11.08M,1.90%,-0.134088593
20/11/2023,144.38,144.63,145.69,144.27,8.06M,-0.06%,-0.101443864
21/11/2023,144.04,143.83,144.3,142.7,6.78M,-0.24%,-0.080497925
22/11/2023,144.33,141.74,144.39,140.72,7.22M,0.20%,-0.074036056
24/11/2023,144.9,144.3,145.94,144.2,3.86M,0.39%,-0.06365105
27/11/2023,144.36,144.65,144.82,142.85,9.85M,-0.37%,6.92761E-05
28/11/2023,145.51,144.78,146.52,144.06,9.75M,0.80%,-0.003970155
29/11/2023,143.91,146.39,146.49,143.06,16.42M,-1.10%,-0.012488849
30/11/2023,143.6,144.98,146.01,142.03,16.28M,-0.22%,-0.002639255
01/12/2023,144.81,143.49,146.51,142.6,11.91M,0.84%,-0.026552837
04/12/2023,144.87,144,145.7,143.25,11.84M,0.04%,-0.018562428
05/12/2023,142.86,144.76,145.07,142.63,9.60M,-1.39%,-0.028163265
06/12/2023,142.53,141.9,144.03,141.35,18.08M,-0.23%,-0.013018489
07/12/2023,142.42,143.51,144.01,140.99,14.79M,-0.08%,0.000140449
08/12/2023,144.31,143.51,144.67,143.12,10.82M,1.33%,0.016697196
11/12/2023,144.35,144.84,145.4,143.82,9.85M,0.03%,0.009793634
12/12/2023,142.5,143.17,143.59,141.75,9.86M,-1.28%,-0.010416667
13/12/2023,144.61,142.17,144.68,141.65,10.64M,1.48%,-0.003033437
14/12/2023,149.93,145.85,149.93,145.85,14.96M,3.68%,0.030021984
15/12/2023,149.35,147.32,149.82,147.32,30.85M,-0.39%,0.053466883
18/12/2023,149.68,150.83,152.12,149.32,11.56M,0.22%,0.03613457
19/12/2023,151.64,149.96,151.83,149.49,8.74M,1.31%,0.050283973
20/12/2023,150.25,152.15,153.06,150.06,9.37M,-0.92%,0.043113024
21/12/2023,150.71,150.78,150.8,149.22,7.26M,0.31%,0.044204254
22/12/2023,151.05,151.74,152.39,150.75,6.40M,0.23%,0.042443064
26/12/2023,152.41,152.07,153.01,151.9,5.17M,0.90%,0.055763369
27/12/2023,151.91,152.27,152.97,151.34,5.34M,-0.33%,0.043983231
28/12/2023,149.77,151.18,152.02,149.4,8.15M,-1.41%,0.040719894
29/12/2023,149.16,150.03,150.23,148.67,7.66M,-0.41%,0.038718663
02/01/2024,149.48,149.99,151.48,149.24,8.88M,0.21%,0.032249154
03/01/2024,152.33,149.39,153.19,148.68,10.26M,1.91%,0.051494443
04/01/2024,150.66,153.66,154.35,150.59,8.22M,-1.10%,0.054598908
05/01/2024,150.4,151.98,152.03,149.83,7.46M,-0.17%,0.055216446
08/01/2024,149.5,148.42,149.7,146.58,10.04M,-0.60%,0.049712119
09/01/2024,145.7,149.95,149.95,145.59,11.78M,-2.54%,0.009632042
10/01/2024,144.5,146.02,146.02,144.11,8.49M,-0.82%,0.001039141
11/01/2024,145.28,145.56,146.17,144.62,8.61M,0.54%,0.019508772
12/01/2024,147.27,147.83,148.5,146.17,9.39M,1.37%,0.018394302
16/01/2024,143.69,146.51,146.58,143.58,9.38M,-2.43%,-0.041619422
17/01/2024,143.12,142.42,144.02,142.04,8.17M,-0.40%,-0.041714094
18/01/2024,141.82,143,143.19,139.62,11.19M,-0.91%,-0.052512026
19/01/2024,142.24,141.73,142.25,141.01,11.19M,0.30%,-0.061988921
22/01/2024,142.49,141.91,142.66,140.92,9.18M,0.18%,-0.051647255
23/01/2024,142.09,141.99,143.33,141.9,6.77M,-0.28%,-0.057195939
24/01/2024,144.92,142.7,144.98,142.22,8.10M,1.99%,-0.040582589
25/01/2024,148.57,146.22,148.69,145.23,9.77M,2.52%,-0.025195197
26/01/2024,149.14,148.03,149.26,146.98,9.15M,0.38%,-0.018234481
29/01/2024,149.08,149.09,149.22,147.11,10.49M,-0.04%,-0.004607064
30/01/2024,150.12,148.18,150.31,147.71,9.90M,0.70%,0.006436042
31/01/2024,147.43,150.37,150.38,147.34,10.43M,-1.79%,-0.013714209
01/02/2024,147.89,148.19,149.02,146.52,8.14M,0.31%,-0.029147246
02/02/2024,152.24,150.86,153.38,149.55,12.84M,2.94%,0.01048719
05/02/2024,152.33,151.62,153.51,150.79,8.28M,0.06%,0.012832447
06/02/2024,152.35,152.5,153.54,151.81,6.20M,0.01%,0.019063545
07/02/2024,152.13,153.02,153.78,151.17,6.25M,-0.14%,0.044131778
08/02/2024,154.06,151.95,154.3,151.65,9.24M,1.27%,0.06615917
09/02/2024,151.04,154.42,155.32,150.98,9.19M,-1.96%,0.039647577
12/02/2024,152.08,151.62,152.61,151.39,6.71M,0.69%,0.032661099
13/02/2024,150.6,152.62,153.07,149.6,6.99M,-0.97%,0.048089637
14/02/2024,151.01,151.28,152.2,150.08,6.00M,0.27%,0.055128563
15/02/2024,154.46,149.91,155.09,149.67,8.95M,2.28%,0.089127062
16/02/2024,154.63,155.37,155.77,154.09,7.57M,0.11%,0.087106299
20/02/2024,154,155.47,155.61,153.83,6.98M,-0.41%,0.080777598
21/02/2024,155.44,154.57,155.57,154.1,6.63M,0.94%,0.093954536
22/02/2024,155.43,154.82,156.63,153.83,8.87M,-0.01%,0.072522771
23/02/2024,154.66,154.87,154.92,153.25,6.56M,-0.50%,0.040990779
26/02/2024,154.45,154.54,155.55,153.83,6.90M,-0.14%,0.03560413
27/02/2024,152.16,153.2,153.88,149.9,15.09M,-1.48%,0.020660048
28/02/2024,152.34,152.36,153.86,151.78,6.72M,0.12%,0.014788169
29/02/2024,152.01,152.91,153.24,151.48,9.33M,-0.22%,0.03106559
01/03/2024,152.81,153.05,154.35,152.25,7.46M,0.53%,0.033267969
04/03/2024,148.88,152.5,152.59,147.67,12.50M,-2.57%,-0.022070415
05/03/2024,149.59,148.83,150.62,148.3,6.99M,0.48%,-0.017987264
06/03/2024,148.33,150.83,152.41,148.14,14.69M,-0.84%,-0.02638661
07/03/2024,149.37,148.5,150.75,148.45,8.74M,0.70%,-0.018142378
08/03/2024,149.88,149.37,149.99,148.39,7.53M,0.34%,-0.027132286
11/03/2024,152,150.5,152.08,149.59,7.58M,1.41%,0.006355932
12/03/2024,151.89,151.83,152.57,150.79,6.43M,-0.07%,-0.001249342
13/03/2024,153.89,153.24,154.88,153.15,8.07M,1.32%,0.02184595
14/03/2024,155.7,153.77,155.73,152.76,9.05M,1.18%,0.031057546
15/03/2024,155.55,155.19,157.04,154.42,20.39M,-0.10%,0.007056843
18/03/2024,155.41,156.03,156.67,154.94,7.24M,-0.09%,0.005044299
19/03/2024,156.62,155.3,156.84,155.01,7.74M,0.78%,0.017012987
20/03/2024,154.55,155.76,156.43,154.23,8.45M,-1.32%,-0.005725682
21/03/2024,154.86,154.95,155.69,154.41,7.90M,0.20%,-0.003667246
22/03/2024,154.66,155.08,155.28,154.16,5.97M,-0.13%,0
25/03/2024,156.47,155.48,157.31,155.27,6.06M,1.17%,0.013078666
26/03/2024,155.27,156.52,156.86,154.65,6.68M,-0.77%,0.020439012
27/03/2024,156.35,154.87,156.44,154.85,7.42M,0.70%,0.026322699
28/03/2024,157.74,157.15,158.19,156.37,8.33M,0.89%,0.037694888
01/04/2024,159.08,158.27,159.59,156.94,6.29M,0.85%,0.041031346
02/04/2024,159.78,160.05,161.22,159.02,8.82M,0.44%,0.073213326
03/04/2024,160.44,160.1,160.95,159.72,7.82M,0.41%,0.072531586
04/04/2024,160.69,160.8,161.95,159.82,9.27M,0.16%,0.083327715
05/04/2024,161.6,161.33,162.17,159.86,7.43M,0.57%,0.081877218
08/04/2024,161.27,161.65,162.5,160.33,7.25M,-0.20%,0.075994129
09/04/2024,162,161.85,162.53,160.46,6.58M,0.45%,0.065789474
10/04/2024,162.67,162.21,162.77,161.01,7.53M,0.41%,0.070972414
11/04/2024,161.89,163.62,163.62,159.8,7.68M,-0.48%,0.051985184
12/04/2024,158.96,162.29,163.87,158.04,11.07M,-1.81%,0.020937701
15/04/2024,157.59,159.94,160.49,157.36,7.24M,-0.86%,0.013114754
16/04/2024,156.28,157.3,157.81,155.42,5.54M,-0.83%,0.005598095
17/04/2024,156.4,155.99,157.71,155.64,6.73M,0.08%,-0.001404674
18/04/2024,157.57,157.14,158.04,156.39,4.98M,0.75%,0.019540602
19/04/2024,160,158.75,160.75,158.15,7.73M,1.54%,0.03319127
22/04/2024,161.92,159.95,162.7,158.44,6.78M,1.20%,0.046941679
23/04/2024,162.85,161.31,162.85,160.6,5.60M,0.57%,0.040774589
24/04/2024,163.57,161.88,163.84,161.45,7.61M,0.44%,0.053455271
25/04/2024,165.28,163.7,165.6,162.67,9.70M,1.05%,0.057115446
26/04/2024,165.89,165.23,166.98,163.3,9.74M,0.37%,0.051667301
29/04/2024,166.33,165.91,167.11,164.69,6.37M,0.27%,0.045574554
30/04/2024,161.27,165.97,166.12,160.95,8.46M,-3.04%,0.009325322
01/05/2024,159.63,160.78,161.45,158.9,7.71M,-1.02%,-0.005048616
02/05/2024,160.73,160.41,161.77,159.89,8.60M,0.69%,0.000248927
03/05/2024,160.25,160.66,160.66,157.04,11.66M,-0.30%,-0.00835396
06/05/2024,162.3,160.73,164.02,160.73,8.43M,1.28%,0.006386805
07/05/2024,162.67,162.31,163.15,162.02,6.87M,0.23%,0.004135802
08/05/2024,162.54,161.95,163.08,161.54,6.71M,-0.08%,-0.000799164
09/05/2024,165.45,163.02,165.51,162.73,6.68M,1.79%,0.02199024
10/05/2024,165.82,166.04,166.42,165.02,5.49M,0.22%,0.043155511
13/05/2024,164.53,166.48,166.91,162.98,6.85M,-0.78%,0.044038327
14/05/2024,163.61,164.34,165.2,163.02,4.92M,-0.56%,0.046902995
15/05/2024,163.05,163.13,163.8,160.17,7.60M,-0.34%,0.042519182
16/05/2024,161.09,161.53,162,160.48,6.41M,-1.20%,0.022339278
17/05/2024,162.67,161.75,162.97,161.19,5.50M,0.98%,0.0166875
20/05/2024,161.14,162.72,163,161.07,4.91M,-0.94%,-0.004817194
21/05/2024,159.97,160.58,161.46,159.74,4.78M,-0.73%,-0.017684986
22/05/2024,157.57,159.52,159.52,156.52,6.26M,-1.50%,-0.036681543
23/05/2024,156.94,157.92,158.6,156.33,6.72M,-0.40%,-0.050459826
24/05/2024,157.75,158.08,158.97,157.3,4.48M,0.52%,-0.04906866
28/05/2024,159.04,158.12,159.42,157.95,6.93M,0.82%,-0.043828534
29/05/2024,156.9,158.02,158.49,156.44,5.91M,-1.35%,-0.027097414
30/05/2024,158.26,156.85,158.46,156.81,6.37M,0.87%,-0.008582347
31/05/2024,162.3,158.63,162.58,158.51,10.33M,2.55%,0.009767934
03/06/2024,157.46,161.49,161.68,156.46,9.01M,-2.98%,-0.017410296
04/06/2024,156.13,155.72,156.35,154.11,6.36M,-0.84%,-0.03801602
05/06/2024,154.98,156.16,157.02,154.53,7.06M,-0.74%,-0.047273621
06/06/2024,155.93,154.5,156.02,153.39,5.22M,0.61%,-0.040666913
07/06/2024,156.08,155.71,157.69,155.13,5.89M,0.10%,-0.056633424
10/06/2024,156.74,156.41,158.2,156.32,7.08M,0.42%,-0.054758172
11/06/2024,156.49,156.17,156.75,154.48,5.13M,-0.16%,-0.048866468
12/06/2024,154.22,157.49,157.63,152.4,10.02M,-1.45%,-0.05739258
13/06/2024,152.84,153.77,154.09,152.23,6.16M,-0.89%,-0.062618829
14/06/2024,152.57,153.13,153.29,151.97,6.16M,-0.18%,-0.052889689
17/06/2024,153.19,152.5,153.93,151.93,6.32M,0.41%,-0.058277494
18/06/2024,153.33,153.55,155.95,152.84,6.94M,0.09%,-0.048467171
20/06/2024,156.64,153.71,157.41,153.25,8.34M,2.16%,-0.020816403
21/06/2024,155.28,156.8,157.66,155.22,21.29M,-0.87%,-0.014533223
24/06/2024,159.31,156.27,159.54,156.19,7.97M,2.60%,0.015101313
25/06/2024,158.46,159.12,159.36,157.67,6.06M,-0.53%,0.004500792
26/06/2024,155.95,158.46,158.46,155.79,8.64M,-1.58%,-0.019429074
27/06/2024,156.32,156.7,156.94,155.63,5.57M,0.24%,-0.003696622
28/06/2024,156.42,157.52,158.58,156.17,11.28M,0.06%,-0.011626438
01/07/2024,156.52,157.16,158.7,155.98,5.58M,0.06%,-0.035613062
02/07/2024,156.75,157.68,157.72,155.45,7.22M,0.15%,-0.004509082
03/07/2024,156.71,156.94,157.74,156.56,3.26M,-0.03%,0.003714853
05/07/2024,154.31,156.55,156.55,153.68,6.18M,-1.53%,-0.004323138
08/07/2024,154.33,153.32,155.28,153.32,4.99M,0.01%,-0.010261015
09/07/2024,152.98,153,154.76,152.35,5.30M,-0.87%,-0.019861609
10/07/2024,155.13,152.5,155.44,152.3,5.42M,1.41%,-0.010271788
11/07/2024,155.26,155,156.68,154.22,8.32M,0.08%,-0.007859927
12/07/2024,155.59,156.16,156.44,154.56,6.45M,0.21%,0.008883413
15/07/2024,158.04,156.95,159.52,156.37,5.66M,1.57%,0.034022507
16/07/2024,157.77,157.01,158.31,156.15,6.92M,-0.17%,0.034082716
17/07/2024,161.23,158.5,161.48,158.29,7.30M,2.19%,0.052483844
18/07/2024,161.97,161.23,164.28,160.24,6.58M,0.46%,0.056349051
19/07/2024,159.15,162.48,162.7,158.41,6.43M,-1.74%,0.016024004
22/07/2024,156.99,158.22,158.98,156.85,5.58M,-1.36%,0.011012365
23/07/2024,154.09,156.35,156.6,153.84,6.24M,-1.85%,-0.032766305
24/07/2024,155.07,154.69,155.7,153.42,5.97M,0.64%,-0.021393412
25/07/2024,157.54,155.37,158.26,154.62,5.43M,1.59%,0.010195576
26/07/2024,157.84,157.73,159.04,157.06,5.23M,0.19%,0.009723644
29/07/2024,156.6,158.25,158.25,154.86,5.07M,-0.79%,0.001150748
30/07/2024,159.57,156.46,160.09,156.43,5.74M,1.90%,0.019486328
31/07/2024,160.47,161.69,161.69,160.05,6.21M,0.56%,0.023732057
01/08/2024,152.62,158.71,159.5,152.03,16.69M,-4.89%,-0.026099164
02/08/2024,148.55,151.13,152.04,147.02,13.28M,-2.67%,-0.037327458
05/08/2024,144.66,145.52,145.77,143.41,13.04M,-2.62%,-0.062657941
06/08/2024,143.23,144.49,145.09,143.12,9.69M,-0.99%,-0.063733821
07/08/2024,142.41,144.58,145.73,142.28,8.87M,-0.57%,-0.081995746
08/08/2024,144.49,143.07,144.82,142.71,7.53M,1.46%,-0.069367513
09/08/2024,144.99,144.21,146.11,143.19,7.65M,0.35%,-0.068127772
12/08/2024,145.02,145.84,146.74,139.69,8.44M,0.02%,-0.082384207
13/08/2024,144.15,144.08,144.55,143.05,7.79M,-0.60%,-0.086328199
14/08/2024,144.67,144.39,145.24,143.43,5.87M,0.36%,-0.102710414
15/08/2024,146.8,145.59,147.52,145.48,6.30M,1.47%,-0.09365932
16/08/2024,147.27,146.05,147.62,145.64,6.87M,0.32%,-0.07464656
19/08/2024,146.83,146.01,147.73,145.89,5.97M,-0.30%,-0.064717498
20/08/2024,144.69,146.33,146.51,144.56,7.50M,-1.46%,-0.06100331
21/08/2024,145.32,145.43,146.64,144.55,5.98M,0.44%,-0.062874831
22/08/2024,145.73,145.35,146.33,145.13,4.03M,0.28%,-0.074965088
23/08/2024,147.62,146.52,148.09,146.32,4.82M,1.30%,-0.064749113
26/08/2024,148.5,148.97,150.09,147.55,5.78M,0.60%,-0.051724138
27/08/2024,146.95,148.67,149.55,146.74,5.10M,-1.04%,-0.079087548
28/08/2024,146,146.44,147.14,145.48,5.61M,-0.65%,-0.090172618
29/08/2024,147.42,146.46,148.18,145.44,4.47M,0.97%,-0.03407155
30/08/2024,147.95,146.22,148.08,145.7,6.41M,0.36%,-0.004039044
03/09/2024,144.66,145.55,145.77,144.28,7.94M,-2.22%,0
04/09/2024,142.07,144.64,145.53,141.67,9.82M,-1.79%,-0.008098862
05/09/2024,140.93,143.17,143.17,140.6,9.37M,-0.80%,-0.010392529
06/09/2024,138.56,141.07,142.11,137.87,7.84M,-1.68%,-0.041040902
09/09/2024,140.3,138.63,142.02,138.54,9.89M,1.26%,-0.032347058
10/09/2024,138.23,140.9,141.08,137.09,8.20M,-1.48%,-0.046821128
11/09/2024,137.88,138.21,138.48,135.37,9.53M,-0.25%,-0.043496358
12/09/2024,139.21,138.23,139.47,137.42,6.59M,0.96%,-0.037741066
13/09/2024,140.61,139.87,141.53,139.71,5.90M,1.01%,-0.042166213
16/09/2024,142.09,141.69,143.16,141.07,6.86M,1.05%,-0.035173491
17/09/2024,143.41,141.8,144.14,141.74,7.34M,0.93%,-0.023292243
18/09/2024,143.96,143.32,145.6,143.19,6.18M,0.38%,-0.005045269
19/09/2024,144.99,145.81,146.78,144.93,7.25M,0.72%,-0.002270851
20/09/2024,145.68,145.23,145.91,143.44,23.16M,0.48%,-0.0003431
23/09/2024,147.54,146.25,148.41,145.95,6.96M,1.28%,-0.000541932
24/09/2024,147.45,148.88,149.1,146.91,6.01M,-0.06%,-0.007070707
25/09/2024,143.97,146.95,147.41,143.5,7.89M,-2.36%,-0.020279006
26/09/2024,141.99,140.9,143.22,140.63,8.05M,-1.38%,-0.027465753
27/09/2024,145.49,142.98,145.77,142.84,8.05M,2.46%,-0.013091846
30/09/2024,147.27,145.37,147.48,144.28,7.49M,1.22%,-0.004596147
01/10/2024,149.7,146.35,150.52,145.45,9.49M,1.65%,0.034840315
02/10/2024,150.95,151.68,152.28,149.26,8.11M,0.84%,0.062504399
03/10/2024,151.25,151.31,152.17,150.02,6.55M,0.20%,0.073227844
04/10/2024,150.74,152.48,152.5,150.13,7.90M,-0.34%,0.087904157
07/10/2024,151.12,151.5,152.75,150.69,5.90M,0.25%,0.077120456
08/10/2024,148.75,149.2,149.6,147.73,5.89M,-1.57%,0.076105042
09/10/2024,149.65,147.51,150.37,147.36,4.97M,0.61%,0.085364085
10/10/2024,150.62,150.68,151.55,149.85,4.42M,0.65%,0.081962503
11/10/2024,151.42,150.38,152.33,150.25,5.05M,0.53%,0.076879312
14/10/2024,151.78,150.52,151.9,150.18,4.21M,0.24%,0.068196214
15/10/2024,147.73,148.8,149.96,147.56,6.70M,-2.67%,0.030123422
16/10/2024,148.73,148.35,149.03,148.21,4.30M,0.68%,0.033134204
17/10/2024,151.2,149.26,151.33,148.97,6.59M,1.66%,0.04283054
18/10/2024,150.75,150.82,151.08,149.38,5.21M,-0.30%,0.034802306
21/10/2024,150.88,152,152.48,150.49,5.07M,0.09%,0.022637929
22/10/2024,150.92,151.25,151.68,150.22,4.42M,0.03%,0.023533401
23/10/2024,150.48,150.36,151,149.29,5.25M,-0.29%,0.045217754
24/10/2024,150.45,151.13,151.45,149.38,5.47M,-0.02%,0.059581661
25/10/2024,150.81,151.39,152.12,150.46,6.84M,0.24%,0.036566087
28/10/2024,150.54,148.25,150.7,148.16,8.89M,-0.18%,0.022204115
29/10/2024,148.52,150.04,150.41,147.87,6.01M,-1.34%,-0.007882432
30/10/2024,148.05,149.08,149.65,147.66,5.78M,-0.32%,-0.019211659
31/10/2024,148.82,148.76,149.57,147.89,8.40M,0.52%,-0.016066116
01/11/2024,153.07,152.48,155.93,151.7,11.73M,2.86%,0.015457078
